t, viconX, viconY, viconZ, viconRo, viconPi, viconYa, uwbD, uwbAnt, uwbRspdX, uwbRspdY, uwbRspdZ, imuQx, imuQy, imuQz, imuQw, g2oX, g2oY, g2oZ, lidarZ
1499671978.000137091,-1.015575290,-1.873755336,0.222813025,-0.005039082,-0.002931369,1.589669704,2.695300102,3.000000000,0.000000000,0.000000000,1.514000000,-0.001441838,0.002533255,0.009440248,0.999951209,-1.863350054,0.955356675,0.195822940,0.190000004
1499671978.015977383,-1.015575290,-1.873755336,0.222813025,-0.005039082,-0.002931369,1.589669704,2.894999981,4.000000000,0.000000000,0.000000000,1.514000000,-0.001441838,0.002533255,0.009440248,0.999951209,-1.863740776,0.955613641,0.195953990,0.190000004
1499671978.032042980,-1.015575290,-1.873755336,0.222813025,-0.005039082,-0.002931369,1.589669704,2.440999985,1.000000000,0.000000000,0.000000000,1.514000000,-0.001441838,0.002533255,0.009440248,0.999951209,-1.863984217,0.955719205,0.195889544,0.190000004
1499671978.047909260,-1.015589714,-1.873794675,0.222795516,-0.005139800,-0.003037071,1.589638352,2.250600100,2.000000000,0.000000000,0.000000000,1.514000000,-0.001494252,0.002584086,0.009424777,0.999951197,-1.866390059,0.957064133,0.194529771,0.190000004
1499671978.063948154,-1.015589714,-1.873794675,0.222795516,-0.005139800,-0.003037071,1.589638352,2.690299988,3.000000000,0.000000000,0.000000000,1.514000000,-0.001494252,0.002584086,0.009424777,0.999951197,-1.853026635,0.945043186,0.206293066,0.190000004
1499671978.079782724,-1.015563607,-1.873772979,0.222782671,-0.005132770,-0.003014123,1.589654446,2.901999950,4.000000000,0.000000000,0.000000000,1.514000000,-0.001482791,0.002580475,0.009432750,0.999951113,-1.855850796,0.946189730,0.203917247,0.190000004
1499671978.095919847,-1.015576959,-1.873798132,0.222786710,-0.005142129,-0.002846182,1.589654088,2.453000069,1.000000000,0.000000000,0.000000000,1.514000000,-0.001398781,0.002584363,0.009432374,0.999951234,-1.856849759,0.946443032,0.203318002,0.190000004
1499671978.112033367,-1.015576959,-1.873798132,0.222786710,-0.005142129,-0.002846182,1.589654088,2.254600048,2.000000000,0.000000000,0.000000000,1.514000000,-0.001398781,0.002584363,0.009432374,0.999951234,-1.857513866,0.946444055,0.202980639,0.190000004
1499671978.128079176,-1.015589952,-1.873774171,0.222779602,-0.005152677,-0.002803134,1.589688063,2.690299988,3.000000000,0.000000000,0.000000000,1.514000000,-0.001377164,0.002589457,0.009449269,0.999951066,-1.857451855,0.946319259,0.203059109,0.190000004
1499671978.143769979,-1.015589595,-1.873776674,0.222808197,-0.005257529,-0.003046988,1.589642525,2.900000095,4.000000000,0.000000000,0.000000000,1.514000000,-0.001498650,0.002642998,0.009426943,0.999950975,-1.860001688,0.947217575,0.201102125,0.190000004
1499671978.160518408,-1.015589595,-1.873776674,0.222808197,-0.005257529,-0.003046988,1.589642525,2.448999882,1.000000000,0.000000000,0.000000000,1.514000000,-0.001498650,0.002642998,0.009426943,0.999950975,-1.871355312,0.952359314,0.194304909,0.179999983
1499671978.175905466,-1.015582323,-1.873801947,0.222800404,-0.005185621,-0.002843895,1.589624286,2.245599985,2.000000000,0.000000000,0.000000000,1.514000000,-0.001397471,0.002606076,0.009417482,0.999951259,-1.872764752,0.952890665,0.193533740,0.179999983
1499671978.192264080,-1.015569687,-1.873761177,0.222775623,-0.005214910,-0.002912503,1.589636326,2.694299936,3.000000000,0.000000000,0.000000000,1.514000000,-0.001397471,0.002606076,0.009417482,0.999951259,-1.870580092,0.951011621,0.195445742,0.179999983
1499671978.207811356,-1.015569687,-1.873761177,0.222775623,-0.005214910,-0.002912503,1.589636326,2.891999960,4.000000000,0.000000000,0.000000000,1.514000000,-0.001431620,0.002621051,0.009423660,0.999951138,-1.869885967,0.950283988,0.196145949,0.190000004
1499671978.223869801,-1.015582085,-1.873801470,0.222783580,-0.005177174,-0.002902923,1.589630127,2.440999985,1.000000000,0.000000000,0.000000000,1.514000000,-0.001427016,0.002602135,0.009420502,0.999951198,-1.869059326,0.949882411,0.196718671,0.190000004
1499671978.239923954,-1.015582085,-1.873801470,0.222783580,-0.005177174,-0.002902923,1.589630127,2.256599903,2.000000000,0.000000000,0.000000000,1.514000000,-0.001427016,0.002602135,0.009420502,0.999951198,-1.870746070,0.950789650,0.195749573,0.190000004
1499671978.255979061,-1.015582085,-1.873801470,0.222783580,-0.005177174,-0.002902923,1.589630127,2.693300009,3.000000000,0.000000000,0.000000000,1.514000000,-0.001427016,0.002602135,0.009420502,0.999951198,-1.871640769,0.951249292,0.195269606,0.179999983
1499671978.272268295,-1.015582085,-1.873801470,0.222783580,-0.005177174,-0.002902923,1.589630127,2.901999950,4.000000000,0.000000000,0.000000000,1.514000000,-0.001427016,0.002602135,0.009420502,0.999951198,-1.869733182,0.950766099,0.184816558,0.179999983
1499671978.288080454,-1.015582085,-1.873801470,0.222783580,-0.005177174,-0.002902923,1.589630127,2.476000071,1.000000000,0.000000000,0.000000000,1.514000000,-0.001427016,0.002602135,0.009420502,0.999951198,-1.871853720,0.951959709,0.183784465,0.179999983
1499671978.304396868,-1.015572071,-1.873797059,0.222782627,-0.005175321,-0.002888302,1.589662910,2.217600107,2.000000000,0.000000000,0.000000000,1.514000000,-0.001419671,0.002601163,0.009436877,0.999951132,-1.871922225,0.951943389,0.183958809,0.190000004
1499671978.319944143,-1.015572071,-1.873797059,0.222782627,-0.005175321,-0.002888302,1.589662910,2.647300005,3.000000000,0.000000000,0.000000000,1.514000000,-0.001419671,0.002601163,0.009436877,0.999951132,-1.872439293,0.952254992,0.183854800,0.190000004
1499671978.335780859,-1.015572071,-1.873797059,0.222782627,-0.005175321,-0.002888302,1.589662910,2.894000053,4.000000000,0.000000000,0.000000000,1.514000000,-0.001419671,0.002601163,0.009436877,0.999951132,-1.864909484,0.949569404,0.189384560,0.190000004
1499671978.351886034,-1.015588522,-1.873795629,0.222730786,-0.005316576,-0.002835453,1.589661717,2.480000019,1.000000000,0.000000000,0.000000000,1.514000000,-0.001392583,0.002671537,0.009436317,0.999950953,-1.860937845,0.950257336,0.193266975,0.190000004
1499671978.368397713,-1.015605330,-1.873765588,0.222823530,-0.005180847,-0.003002174,1.589675188,2.222599983,2.000000000,0.000000000,0.000000000,1.514000000,-0.001476563,0.002604472,0.009443096,0.999950927,-1.863066807,0.951479470,0.192127497,0.179999983
1499671978.383953333,-1.015605330,-1.873765588,0.222823530,-0.005180847,-0.003002174,1.589675188,2.693300009,3.000000000,0.000000000,0.000000000,1.514000000,-0.001476563,0.002604472,0.009443096,0.999950927,-1.865669740,0.953245772,0.190327272,0.179999983
1499671978.399972916,-1.015605330,-1.873765588,0.222823530,-0.005180847,-0.003002174,1.589675188,2.891999960,4.000000000,0.000000000,0.000000000,1.514000000,-0.001476563,0.002604472,0.009443096,0.999950927,-1.867810871,0.955288415,0.186689797,0.179999983
1499671978.416142464,-1.015605330,-1.873765588,0.222823530,-0.005180847,-0.003002174,1.589675188,2.482000113,1.000000000,0.000000000,0.000000000,1.514000000,-0.001476563,0.002604472,0.009443096,0.999950927,-1.868695771,0.955833651,0.186174655,0.179999983
1499671978.432056427,-1.015578389,-1.873781323,0.222785771,-0.005169903,-0.002792583,1.589682221,2.244600058,2.000000000,0.000000000,0.000000000,1.514000000,-0.001371815,0.002598016,0.009446359,0.999951108,-1.869366011,0.956320813,0.185681486,0.179999983
1499671978.448112011,-1.015578389,-1.873781323,0.222785771,-0.005169903,-0.002792583,1.589682221,2.694299936,3.000000000,0.000000000,0.000000000,1.514000000,-0.001371815,0.002598016,0.009446359,0.999951108,-1.869947629,0.956754744,0.185274176,0.179999983
1499671978.464486837,-1.015578389,-1.873781323,0.222785771,-0.005169903,-0.002792583,1.589682221,2.895999908,4.000000000,0.000000000,0.000000000,1.514000000,-0.001371815,0.002598016,0.009446359,0.999951108,-1.867875666,0.956101726,0.186752270,0.199999994
1499671978.480024099,-1.015564084,-1.873769283,0.222790807,-0.004999457,-0.002809511,1.589686513,2.447000027,1.000000000,0.000000000,0.000000000,1.514000000,-0.001381078,0.002512880,0.009448413,0.999951246,-1.872623232,0.959582747,0.189883104,0.199999994
1499671978.495769739,-1.015564084,-1.873769283,0.222790807,-0.004999457,-0.002809511,1.589686513,2.253599882,2.000000000,0.000000000,0.000000000,1.514000000,-0.001381078,0.002512880,0.009448413,0.999951246,-1.873001008,0.959777518,0.189404540,0.199999994
1499671978.512535095,-1.015564084,-1.873769283,0.222790807,-0.004999457,-0.002809511,1.589686513,2.696300030,3.000000000,0.000000000,0.000000000,1.514000000,-0.001381078,0.002512880,0.009448413,0.999951246,-1.869785083,0.956091071,0.193536738,0.190000004
1499671978.527835131,-1.015575290,-1.873808980,0.222797662,-0.005228614,-0.002878880,1.589598179,2.898999929,4.000000000,0.000000000,0.000000000,1.514000000,-0.001414795,0.002627718,0.009404534,0.999951409,-1.860741554,0.953859122,0.195402021,0.190000004
1499671978.544081926,-1.015586138,-1.873783708,0.222745880,-0.005161308,-0.002824640,1.589690447,2.446000099,1.000000000,0.000000000,0.000000000,1.514000000,-0.001387873,0.002593876,0.009450525,0.999950964,-1.865350119,0.955692002,0.193803766,0.190000004
1499671978.560287714,-1.015586138,-1.873783708,0.222745880,-0.005161308,-0.002824640,1.589690447,2.254600048,2.000000000,0.000000000,0.000000000,1.514000000,-0.001387873,0.002593876,0.009450525,0.999950964,-1.868929091,0.957659918,0.191738829,0.179999983
1499671978.575866938,-1.015586138,-1.873783708,0.222745880,-0.005161308,-0.002824640,1.589690447,2.689300060,3.000000000,0.000000000,0.000000000,1.514000000,-0.001387873,0.002593876,0.009450525,0.999950964,-1.868631776,0.955485557,0.194164768,0.179999983
1499671978.592874765,-1.015584469,-1.873793721,0.222803995,-0.005034213,-0.002878803,1.589715481,2.907000065,4.000000000,0.000000000,0.000000000,1.514000000,-0.001387873,0.002593876,0.009450525,0.999950964,-1.865107860,0.955226069,0.190596718,0.179999983
1499671978.608279228,-1.015584469,-1.873793721,0.222803995,-0.005034213,-0.002878803,1.589715481,2.448999882,1.000000000,0.000000000,0.000000000,1.514000000,-0.001415522,0.002530605,0.009463064,0.999951059,-1.868063957,0.959187448,0.189240906,0.179999983
1499671978.623863459,-1.015598297,-1.873799682,0.222769633,-0.005211489,-0.002841977,1.589686513,2.249599934,2.000000000,0.000000000,0.000000000,1.514000000,-0.001396309,0.002619044,0.009448601,0.999950946,-1.869280398,0.959831985,0.188789261,0.179999983
1499671978.639914751,-1.015598297,-1.873799682,0.222769633,-0.005211489,-0.002841977,1.589686513,2.650300026,3.000000000,0.000000000,0.000000000,1.514000000,-0.001396309,0.002619044,0.009448601,0.999950946,-1.867211198,0.956645035,0.192648102,0.179999983
1499671978.656181812,-1.015593290,-1.873806119,0.222732991,-0.005196824,-0.002903915,1.589685678,2.895999908,4.000000000,0.000000000,0.000000000,1.514000000,-0.001427347,0.002612003,0.009448249,0.999950886,-1.850103152,0.947590158,0.205401082,0.169999993
1499671978.672014236,-1.015593290,-1.873806119,0.222732991,-0.005196824,-0.002903915,1.589685678,2.476000071,1.000000000,0.000000000,0.000000000,1.514000000,-0.001427347,0.002612003,0.009448249,0.999950886,-1.848094346,0.946904851,0.206715551,0.169999993
1499671978.687962055,-1.015593290,-1.873806119,0.222732991,-0.005196824,-0.002903915,1.589685678,2.257600069,2.000000000,0.000000000,0.000000000,1.514000000,-0.001427347,0.002612003,0.009448249,0.999950886,-1.854732528,0.952729624,0.202928561,0.169999993
1499671978.704332590,-1.015593290,-1.873806477,0.222781375,-0.005232926,-0.002940051,1.589688182,2.692300081,3.000000000,0.000000000,0.000000000,1.514000000,-0.001445240,0.002630226,0.009449545,0.999950843,-1.863329903,0.957011309,0.196551292,0.179999983
1499671978.719940424,-1.015593290,-1.873806477,0.222781375,-0.005232926,-0.002940051,1.589688182,2.904000044,4.000000000,0.000000000,0.000000000,1.514000000,-0.001445240,0.002630226,0.009449545,0.999950843,-1.863419815,0.957255012,0.196361029,0.179999983
1499671978.735988379,-1.015593290,-1.873806477,0.222781375,-0.005232926,-0.002940051,1.589688182,2.444000006,1.000000000,0.000000000,0.000000000,1.514000000,-0.001445240,0.002630226,0.009449545,0.999950843,-1.863329972,0.957260701,0.196393451,0.179999983
1499671978.751962900,-1.015612006,-1.873807073,0.222767800,-0.005189739,-0.002909948,1.589725494,2.218600035,2.000000000,0.000000000,0.000000000,1.514000000,-0.001430344,0.002608518,0.009468230,0.999950777,-1.865132190,0.956402860,0.197425549,0.179999983
1499671978.768923759,-1.015567303,-1.873818874,0.222796887,-0.005204596,-0.002818151,1.589613080,2.693300009,3.000000000,0.000000000,0.000000000,1.514000000,-0.001430344,0.002608518,0.009468230,0.999950777,-1.854932141,0.948764441,0.205373619,0.179999983
1499671978.784242630,-1.015567303,-1.873818874,0.222796887,-0.005204596,-0.002818151,1.589613080,2.926000118,4.000000000,0.000000000,0.000000000,1.514000000,-0.001384525,0.002615434,0.009411855,0.999951326,-1.853679993,0.948212925,0.206384142,0.179999983
1499671978.799927235,-1.015567303,-1.873818874,0.222796887,-0.005204596,-0.002818151,1.589613080,2.451999903,1.000000000,0.000000000,0.000000000,1.514000000,-0.001384525,0.002615434,0.009411855,0.999951326,-1.854619962,0.948370393,0.206040746,0.179999983
1499671978.832729340,-1.015575409,-1.873794079,0.222756997,-0.005196122,-0.002798318,1.589697838,2.687299967,3.000000000,0.000000000,0.000000000,1.514000000,-0.001374538,0.002611162,0.009454224,0.999950964,-1.862746866,0.952492736,0.193022009,0.179999983
1499671978.847748041,-1.015602350,-1.873787999,0.222779170,-0.005140997,-0.002858344,1.589714885,2.891999960,4.000000000,0.000000000,0.000000000,1.514000000,-0.001404788,0.002583896,0.009462734,0.999950897,-1.861838876,0.952189941,0.193614447,0.179999983
1499671978.863920927,-1.015602350,-1.873787999,0.222779170,-0.005140997,-0.002858344,1.589714885,2.480999947,1.000000000,0.000000000,0.000000000,1.514000000,-0.001404788,0.002583896,0.009462734,0.999950897,-1.861157628,0.951930030,0.194135984,0.179999983
1499671978.879716396,-1.015590429,-1.873803020,0.222769544,-0.005258023,-0.002807537,1.589667201,2.257600069,2.000000000,0.000000000,0.000000000,1.514000000,-0.001378896,0.002642134,0.009438895,0.999950971,-1.863761871,0.953435336,0.192671592,0.199999994
1499671978.895922184,-1.015590429,-1.873803020,0.222769544,-0.005258023,-0.002807537,1.589667201,2.692300081,3.000000000,0.000000000,0.000000000,1.514000000,-0.001378896,0.002642134,0.009438895,0.999950971,-1.871071034,0.959742054,0.188076351,0.199999994
1499671978.911788464,-1.015590429,-1.873803020,0.222769544,-0.005258023,-0.002807537,1.589667201,2.927999973,4.000000000,0.000000000,0.000000000,1.514000000,-0.001378896,0.002642134,0.009438895,0.999950971,-1.871280713,0.959843768,0.187975265,0.199999994
1499671978.928240776,-1.015580535,-1.873774171,0.222783238,-0.005084263,-0.002889034,1.589733243,2.451999903,1.000000000,0.000000000,0.000000000,1.514000000,-0.001420378,0.002555689,0.009471963,0.999950855,-1.879367280,0.964296648,0.182644003,0.199999994
1499671978.944030523,-1.015594244,-1.873799324,0.222804472,-0.005240655,-0.003030542,1.589656949,2.251600027,2.000000000,0.000000000,0.000000000,1.514000000,-0.001490488,0.002634494,0.009434116,0.999950933,-1.879706367,0.966399433,0.182811681,0.169999993
1499671978.959950924,-1.015594244,-1.873799324,0.222804472,-0.005240655,-0.003030542,1.589656949,2.688299894,3.000000000,0.000000000,0.000000000,1.514000000,-0.001490488,0.002634494,0.009434116,0.999950933,-1.876518788,0.963304707,0.186603972,0.169999993
1499671978.975751162,-1.015591145,-1.873788714,0.222789228,-0.005150842,-0.002908459,1.589695334,2.891999960,4.000000000,0.000000000,0.000000000,1.514000000,-0.001429823,0.002589042,0.009453069,0.999950903,-1.869807633,0.959887326,0.191860979,0.169999993
1499671978.991989613,-1.015591145,-1.873788714,0.222789228,-0.005150842,-0.002908459,1.589695334,2.444000006,1.000000000,0.000000000,0.000000000,1.514000000,-0.001429823,0.002589042,0.009453069,0.999950903,-1.868448006,0.959403599,0.192809230,0.169999993
1499671979.008109808,-1.015591145,-1.873788714,0.222789228,-0.005150842,-0.002908459,1.589695334,2.221600056,2.000000000,0.000000000,0.000000000,1.514000000,-0.001429823,0.002589042,0.009453069,0.999950903,-1.869312533,0.959935438,0.192332043,0.169999993
1499671979.024113178,-1.015572906,-1.873794079,0.222779214,-0.005172306,-0.002897308,1.589672923,2.729300022,3.000000000,0.000000000,0.000000000,1.514000000,-0.001424176,0.002599705,0.009441859,0.999950988,-1.856677688,0.952522146,0.193357739,0.169999993
1499671979.039748430,-1.015572906,-1.873794079,0.222779214,-0.005172306,-0.002897308,1.589672923,2.894000053,4.000000000,0.000000000,0.000000000,1.514000000,-0.001424176,0.002599705,0.009441859,0.999950988,-1.856760102,0.952718213,0.193525537,0.190000004
1499671979.055962086,-1.015572906,-1.873794079,0.222779214,-0.005172306,-0.002897308,1.589672923,2.489000082,1.000000000,0.000000000,0.000000000,1.514000000,-0.001424176,0.002599705,0.009441859,0.999950988,-1.861118785,0.955793671,0.192369596,0.190000004
1499671979.071951866,-1.015588045,-1.873791337,0.222805843,-0.005183141,-0.002873452,1.589694858,2.214600086,2.000000000,0.000000000,0.000000000,1.514000000,-0.001412169,0.002605025,0.009452795,0.999950963,-1.871194358,0.962012925,0.186191275,0.190000004
1499671979.087841272,-1.015588045,-1.873791337,0.222805843,-0.005183141,-0.002873452,1.589694858,2.691299915,3.000000000,0.000000000,0.000000000,1.514000000,-0.001412169,0.002605025,0.009452795,0.999950963,-1.870330893,0.961907716,0.186678499,0.190000004
1499671979.104529142,-1.015581608,-1.873796940,0.222795546,-0.005144881,-0.002883440,1.589682460,2.895999908,4.000000000,0.000000000,0.000000000,1.514000000,-0.001417359,0.002585934,0.009446585,0.999951006,-1.861707798,0.960634804,0.193739736,0.190000004
1499671979.119750261,-1.015596151,-1.873787403,0.222814724,-0.005197663,-0.002996207,1.589712620,2.479000092,1.000000000,0.000000000,0.000000000,1.514000000,-0.001473451,0.002612878,0.009461856,0.999950741,-1.861664946,0.960403137,0.193898969,0.190000004
