t, viconX, viconY, viconZ, viconRo, viconPi, viconYa, uwbD, uwbAnt, uwbRspdX, uwbRspdY, uwbRspdZ, imuQx, imuQy, imuQz, imuQw
1499671972.703962088,-1.015576720,-1.873796225,0.222779721,-0.005194317,-0.002760555,1.589623809,2.900000095,4.000000000,0.000000000,0.000000000,1.514000000,-0.001355763,0.002610031,0.009417169,0.999951302
1499671972.719795704,-1.015576720,-1.873796225,0.222779721,-0.005194317,-0.002760555,1.589623809,2.471999884,1.000000000,0.000000000,0.000000000,1.514000000,-0.001355763,0.002610031,0.009417169,0.999951302
1499671972.735820055,-1.015576720,-1.873796225,0.222779721,-0.005194317,-0.002760555,1.589623809,2.211600065,2.000000000,0.000000000,0.000000000,1.514000000,-0.001355763,0.002610031,0.009417169,0.999951302
1499671972.752077103,-1.015598536,-1.873795629,0.222740278,-0.005222500,-0.002851115,1.589651346,2.728300095,3.000000000,0.000000000,0.000000000,1.514000000,-0.001400871,0.002624567,0.009431088,0.999951114
1499671972.768154144,-1.015583634,-1.873801470,0.222799152,-0.005249958,-0.002808311,1.589636087,2.897000074,4.000000000,0.000000000,0.000000000,1.514000000,-0.001379361,0.002638084,0.009423380,0.999951140
1499671972.784024000,-1.015583634,-1.873801470,0.222799152,-0.005249958,-0.002808311,1.589636087,2.413000107,1.000000000,0.000000000,0.000000000,1.514000000,-0.001379361,0.002638084,0.009423380,0.999951140
1499671972.815872431,-1.015569091,-1.873795390,0.222786829,-0.005193934,-0.002902094,1.589601159,2.690299988,3.000000000,0.000000000,0.000000000,1.514000000,-0.001426560,0.002610490,0.009405972,0.999951265
1499671972.832293987,-1.015569091,-1.873795390,0.222786829,-0.005193934,-0.002902094,1.589601159,2.898999929,4.000000000,0.000000000,0.000000000,1.514000000,-0.001426560,0.002610490,0.009405972,0.999951265
1499671972.847878695,-1.015582561,-1.873816252,0.222727746,-0.005271171,-0.002727930,1.589648724,2.444999933,1.000000000,0.000000000,0.000000000,1.514000000,-0.001339056,0.002648320,0.009429654,0.999951158
1499671972.863996506,-1.015582561,-1.873816252,0.222727746,-0.005271171,-0.002727930,1.589648724,2.217600107,2.000000000,0.000000000,0.000000000,1.514000000,-0.001339056,0.002648320,0.009429654,0.999951158
1499671972.879947662,-1.015572309,-1.873781085,0.222777098,-0.005216929,-0.002977069,1.589678764,2.700299978,3.000000000,0.000000000,0.000000000,1.514000000,-0.001463836,0.002622396,0.009444945,0.999950867
1499671972.896261930,-1.015562654,-1.873787642,0.222802415,-0.005182157,-0.002984677,1.589645386,2.891999960,4.000000000,0.000000000,0.000000000,1.514000000,-0.001467847,0.002605022,0.009428239,0.999951096
1499671972.911991358,-1.015562654,-1.873787642,0.222802415,-0.005182157,-0.002984677,1.589645386,2.447000027,1.000000000,0.000000000,0.000000000,1.514000000,-0.001467847,0.002605022,0.009428239,0.999951096
1499671972.928058624,-1.015561700,-1.873799205,0.222736210,-0.005231605,-0.002822090,1.589632273,2.210599899,2.000000000,0.000000000,0.000000000,1.514000000,-0.001386342,0.002628970,0.009421447,0.999951199
1499671972.944111824,-1.015561700,-1.873799205,0.222736210,-0.005231605,-0.002822090,1.589632273,2.657299995,3.000000000,0.000000000,0.000000000,1.514000000,-0.001386342,0.002628970,0.009421447,0.999951199
1499671972.959857941,-1.015561700,-1.873799205,0.222736210,-0.005231605,-0.002822090,1.589632273,2.894000053,4.000000000,0.000000000,0.000000000,1.514000000,-0.001386342,0.002628970,0.009421447,0.999951199
1499671972.975987911,-1.015593886,-1.873815894,0.222803116,-0.005210704,-0.002936064,1.589683890,2.447000027,1.000000000,0.000000000,0.000000000,1.514000000,-0.001443357,0.002619094,0.009447416,0.999950927
1499671972.991996765,-1.015593886,-1.873815894,0.222803116,-0.005210704,-0.002936064,1.589683890,2.219599962,2.000000000,0.000000000,0.000000000,1.514000000,-0.001443357,0.002619094,0.009447416,0.999950927
1499671973.007816315,-1.015593886,-1.873815894,0.222803116,-0.005210704,-0.002936064,1.589683890,2.688299894,3.000000000,0.000000000,0.000000000,1.514000000,-0.001443357,0.002619094,0.009447416,0.999950927
1499671973.023788214,-1.015580297,-1.873802423,0.222779885,-0.005167769,-0.002911165,1.589684844,2.882999897,4.000000000,0.000000000,0.000000000,1.514000000,-0.001431110,0.002597511,0.009447859,0.999950988
1499671973.039970875,-1.015580297,-1.873802423,0.222779885,-0.005167769,-0.002911165,1.589684844,2.453000069,1.000000000,0.000000000,0.000000000,1.514000000,-0.001431110,0.002597511,0.009447859,0.999950988
1499671973.055821896,-1.015584946,-1.873769522,0.222777858,-0.005231154,-0.002980351,1.589661956,2.220599890,2.000000000,0.000000000,0.000000000,1.514000000,-0.001465432,0.002629511,0.009436530,0.999950951
1499671973.071979523,-1.015584946,-1.873769522,0.222777858,-0.005231154,-0.002980351,1.589661956,2.690299988,3.000000000,0.000000000,0.000000000,1.514000000,-0.001465432,0.002629511,0.009436530,0.999950951
1499671973.087838888,-1.015584946,-1.873769522,0.222777858,-0.005231154,-0.002980351,1.589661956,2.898000002,4.000000000,0.000000000,0.000000000,1.514000000,-0.001465432,0.002629511,0.009436530,0.999950951
1499671973.104119539,-1.015584946,-1.873769522,0.222777858,-0.005231154,-0.002980351,1.589661956,2.448999882,1.000000000,0.000000000,0.000000000,1.514000000,-0.001465432,0.002629511,0.009436530,0.999950951
1499671973.119872570,-1.015562415,-1.873773813,0.222805113,-0.005062911,-0.002947947,1.589679837,2.221600056,2.000000000,0.000000000,0.000000000,1.514000000,-0.001450002,0.002545254,0.009445301,0.999951107
1499671973.135817766,-1.015562415,-1.873773813,0.222805113,-0.005062911,-0.002947947,1.589679837,2.692300081,3.000000000,0.000000000,0.000000000,1.514000000,-0.001450002,0.002545254,0.009445301,0.999951107
1499671973.151884556,-1.015573025,-1.873789310,0.222805798,-0.005173299,-0.002962713,1.589645624,2.908999920,4.000000000,0.000000000,0.000000000,1.514000000,-0.001456907,0.002600490,0.009428289,0.999951156
1499671973.169694901,-1.015576243,-1.873778820,0.222773820,-0.005201105,-0.003037074,1.589687467,2.484999895,1.000000000,0.000000000,0.000000000,1.514000000,-0.001493900,0.002614774,0.009449352,0.999950824
1499671973.183854818,-1.015576243,-1.873778820,0.222773820,-0.005201105,-0.003037074,1.589687467,2.257600069,2.000000000,0.000000000,0.000000000,1.514000000,-0.001493900,0.002614774,0.009449352,0.999950824
1499671973.199970007,-1.015576243,-1.873778820,0.222773820,-0.005201105,-0.003037074,1.589687467,2.689300060,3.000000000,0.000000000,0.000000000,1.514000000,-0.001493900,0.002614774,0.009449352,0.999950824
1499671973.218218327,-1.015576243,-1.873778820,0.222773820,-0.005201105,-0.003037074,1.589687467,2.894999981,4.000000000,0.000000000,0.000000000,1.514000000,-0.001493900,0.002614774,0.009449352,0.999950824
1499671973.231951475,-1.015567541,-1.873792887,0.222766355,-0.005200386,-0.002844334,1.589637041,2.440000057,1.000000000,0.000000000,0.000000000,1.514000000,-0.001397604,0.002613469,0.009423856,0.999951157
1499671973.247883081,-1.015575886,-1.873778820,0.222773731,-0.005122657,-0.002826110,1.589682817,2.245599985,2.000000000,0.000000000,0.000000000,1.514000000,-0.001388800,0.002574553,0.009446664,0.999951066
1499671973.263821840,-1.015575886,-1.873778820,0.222773731,-0.005122657,-0.002826110,1.589682817,2.685300112,3.000000000,0.000000000,0.000000000,1.514000000,-0.001388800,0.002574553,0.009446664,0.999951066
1499671973.280062199,-1.015580654,-1.873786926,0.222798511,-0.005157745,-0.002896774,1.589703560,2.897000074,4.000000000,0.000000000,0.000000000,1.514000000,-0.001423938,0.002592444,0.009457147,0.999950861
1499671973.295895338,-1.015580654,-1.873786926,0.222798511,-0.005157745,-0.002896774,1.589703560,2.486000061,1.000000000,0.000000000,0.000000000,1.514000000,-0.001423938,0.002592444,0.009457147,0.999950861
1499671973.311928511,-1.015580654,-1.873786926,0.222798511,-0.005157745,-0.002896774,1.589703560,2.252599955,2.000000000,0.000000000,0.000000000,1.514000000,-0.001423938,0.002592444,0.009457147,0.999950861
1499671973.327998638,-1.015596271,-1.873824120,0.222797796,-0.005195546,-0.002809080,1.589681745,2.691299915,3.000000000,0.000000000,0.000000000,1.514000000,-0.001379943,0.002610914,0.009446187,0.999950947
1499671973.343937397,-1.015564084,-1.873767018,0.222796902,-0.005096665,-0.002942448,1.589712262,2.890000105,4.000000000,0.000000000,0.000000000,1.514000000,-0.001447051,0.002562128,0.009461546,0.999950980
1499671973.359954834,-1.015564084,-1.873767018,0.222796902,-0.005096665,-0.002942448,1.589712262,2.480999947,1.000000000,0.000000000,0.000000000,1.514000000,-0.001447051,0.002562128,0.009461546,0.999950980
1499671973.375875711,-1.015563726,-1.873788953,0.222784325,-0.005164969,-0.002956818,1.589644313,2.220599890,2.000000000,0.000000000,0.000000000,1.514000000,-0.001454001,0.002596297,0.009427601,0.999951156
1499671973.392084599,-1.015563726,-1.873788953,0.222784325,-0.005164969,-0.002956818,1.589644313,2.698299885,3.000000000,0.000000000,0.000000000,1.514000000,-0.001454001,0.002596297,0.009427601,0.999951156
1499671973.407989979,-1.015563726,-1.873788953,0.222784325,-0.005164969,-0.002956818,1.589644313,2.891999960,4.000000000,0.000000000,0.000000000,1.514000000,-0.001454001,0.002596297,0.009427601,0.999951156
1499671973.423998117,-1.015597224,-1.873820662,0.222774550,-0.005240805,-0.002828245,1.589653015,2.440000057,1.000000000,0.000000000,0.000000000,1.514000000,-0.001389349,0.002633613,0.009431913,0.999951055
1499671973.439971924,-1.015597224,-1.873820662,0.222774550,-0.005240805,-0.002828245,1.589653015,2.256599903,2.000000000,0.000000000,0.000000000,1.514000000,-0.001389349,0.002633613,0.009431913,0.999951055
1499671973.455920696,-1.015569448,-1.873784781,0.222786203,-0.005178868,-0.002898767,1.589699626,2.686300039,3.000000000,0.000000000,0.000000000,1.514000000,-0.001424839,0.002603012,0.009455226,0.999950861
1499671973.471877813,-1.015563488,-1.873808146,0.222790569,-0.005221630,-0.002865289,1.589636564,2.903000116,4.000000000,0.000000000,0.000000000,1.514000000,-0.001407982,0.002624189,0.009423646,0.999951156
1499671973.487915754,-1.015563488,-1.873808146,0.222790569,-0.005221630,-0.002865289,1.589636564,2.447000027,1.000000000,0.000000000,0.000000000,1.514000000,-0.001407982,0.002624189,0.009423646,0.999951156
1499671973.503930569,-1.015583396,-1.873779774,0.222789600,-0.005158796,-0.002909105,1.589663863,2.220599890,2.000000000,0.000000000,0.000000000,1.514000000,-0.001430150,0.002592999,0.009437355,0.999951114
1499671973.519891024,-1.015583396,-1.873779774,0.222789600,-0.005158796,-0.002909105,1.589663863,2.686300039,3.000000000,0.000000000,0.000000000,1.514000000,-0.001430150,0.002592999,0.009437355,0.999951114
1499671973.535780668,-1.015583396,-1.873779774,0.222789600,-0.005158796,-0.002909105,1.589663863,2.890000105,4.000000000,0.000000000,0.000000000,1.514000000,-0.001430150,0.002592999,0.009437355,0.999951114
1499671973.552297592,-1.015595198,-1.873800397,0.222809061,-0.005185817,-0.002925160,1.589724779,2.479000092,1.000000000,0.000000000,0.000000000,1.514000000,-0.001437970,0.002606629,0.009467825,0.999950776
1499671973.567967892,-1.015595198,-1.873800397,0.222809061,-0.005185817,-0.002925160,1.589724779,2.262599945,2.000000000,0.000000000,0.000000000,1.514000000,-0.001437970,0.002606629,0.009467825,0.999950776
1499671973.583791256,-1.015595198,-1.873800397,0.222809061,-0.005185817,-0.002925160,1.589724779,2.690299988,3.000000000,0.000000000,0.000000000,1.514000000,-0.001437970,0.002606629,0.009467825,0.999950776
1499671973.599911690,-1.015571833,-1.873793244,0.222792208,-0.005136134,-0.002915976,1.589620829,2.888999939,4.000000000,0.000000000,0.000000000,1.514000000,-0.001433747,0.002581670,0.009415811,0.999951300
1499671973.616017580,-1.015571833,-1.873793244,0.222792208,-0.005136134,-0.002915976,1.589620829,2.453999996,1.000000000,0.000000000,0.000000000,1.514000000,-0.001433747,0.002581670,0.009415811,0.999951300
1499671973.631877661,-1.015578389,-1.873803377,0.222769797,-0.005220702,-0.002907469,1.589657784,2.209599972,2.000000000,0.000000000,0.000000000,1.514000000,-0.001429048,0.002623939,0.009434363,0.999951054
1499671973.647946119,-1.015571117,-1.873793602,0.222794652,-0.005122458,-0.002912992,1.589656830,2.684299946,3.000000000,0.000000000,0.000000000,1.514000000,-0.001432273,0.002574844,0.009433794,0.999951174
1499671973.663896799,-1.015571117,-1.873793602,0.222794652,-0.005122458,-0.002912992,1.589656830,2.888000011,4.000000000,0.000000000,0.000000000,1.514000000,-0.001432273,0.002574844,0.009433794,0.999951174
1499671973.680063486,-1.015571117,-1.873793602,0.222794652,-0.005122458,-0.002912992,1.589656830,2.483000040,1.000000000,0.000000000,0.000000000,1.514000000,-0.001432273,0.002574844,0.009433794,0.999951174
1499671973.695767164,-1.015589476,-1.873792171,0.222776115,-0.005231431,-0.002854213,1.589675546,2.253599882,2.000000000,0.000000000,0.000000000,1.514000000,-0.001402347,0.002629064,0.009443152,0.999951030
1499671973.711977243,-1.015589476,-1.873792171,0.222776115,-0.005231431,-0.002854213,1.589675546,2.685300112,3.000000000,0.000000000,0.000000000,1.514000000,-0.001402347,0.002629064,0.009443152,0.999951030
1499671973.727988005,-1.015581846,-1.873794317,0.222772852,-0.005210113,-0.002902936,1.589647412,2.898000002,4.000000000,0.000000000,0.000000000,1.514000000,-0.001426844,0.002618615,0.009429123,0.999951054
1499671973.743856668,-1.015581846,-1.873794317,0.222772852,-0.005210113,-0.002902936,1.589647412,2.408999920,1.000000000,0.000000000,0.000000000,1.514000000,-0.001426844,0.002618615,0.009429123,0.999951054
1499671973.760330915,-1.015581846,-1.873794317,0.222772852,-0.005210113,-0.002902936,1.589647412,2.263600111,2.000000000,0.000000000,0.000000000,1.514000000,-0.001426844,0.002618615,0.009429123,0.999951054
1499671973.775928974,-1.015581846,-1.873794317,0.222772852,-0.005210113,-0.002902936,1.589647412,2.688299894,3.000000000,0.000000000,0.000000000,1.514000000,-0.001426844,0.002618615,0.009429123,0.999951054
1499671973.792788267,-1.015583396,-1.873776793,0.222806737,-0.005120755,-0.002993196,1.589670658,2.931999922,4.000000000,0.000000000,0.000000000,1.514000000,-0.001426844,0.002618615,0.009429123,0.999951054
1499671973.807824612,-1.015583396,-1.873776793,0.222806737,-0.005120755,-0.002993196,1.589670658,2.424999952,1.000000000,0.000000000,0.000000000,1.514000000,-0.001472363,0.002574381,0.009440807,0.999951029
1499671973.823818207,-1.015577078,-1.873786807,0.222781926,-0.005185340,-0.002812294,1.589700937,2.256599903,2.000000000,0.000000000,0.000000000,1.514000000,-0.001381573,0.002605839,0.009455752,0.999950880
1499671973.839928627,-1.015577078,-1.873786807,0.222781926,-0.005185340,-0.002812294,1.589700937,2.683300018,3.000000000,0.000000000,0.000000000,1.514000000,-0.001381573,0.002605839,0.009455752,0.999950880
1499671973.855807304,-1.015578389,-1.873777747,0.222772524,-0.005214974,-0.002921586,1.589641809,2.894999981,4.000000000,0.000000000,0.000000000,1.514000000,-0.001436153,0.002621130,0.009426369,0.999951138
1499671973.871875763,-1.015569448,-1.873796463,0.222783148,-0.005189313,-0.002855759,1.589626074,2.451999903,1.000000000,0.000000000,0.000000000,1.514000000,-0.001403383,0.002607979,0.009418385,0.999951301
1499671973.887892485,-1.015569448,-1.873796463,0.222783148,-0.005189313,-0.002855759,1.589626074,2.260600090,2.000000000,0.000000000,0.000000000,1.514000000,-0.001403383,0.002607979,0.009418385,0.999951301
1499671973.903861046,-1.015589952,-1.873785496,0.222747371,-0.005197217,-0.002843064,1.589682937,2.693300009,3.000000000,0.000000000,0.000000000,1.514000000,-0.001396924,0.002611911,0.009446864,0.999950988
1499671973.920221567,-1.015589952,-1.873785496,0.222747371,-0.005197217,-0.002843064,1.589682937,2.904999971,4.000000000,0.000000000,0.000000000,1.514000000,-0.001396924,0.002611911,0.009446864,0.999950988
1499671973.935881376,-1.015589952,-1.873785496,0.222747371,-0.005197217,-0.002843064,1.589682937,2.474999905,1.000000000,0.000000000,0.000000000,1.514000000,-0.001396924,0.002611911,0.009446864,0.999950988
1499671973.951884270,-1.015564442,-1.873794913,0.222761512,-0.005253083,-0.002867713,1.589655399,2.253599882,2.000000000,0.000000000,0.000000000,1.514000000,-0.001409021,0.002639939,0.009433112,0.999951012
1499671973.968052149,-1.015563130,-1.873776555,0.222775102,-0.005195748,-0.002907114,1.589695692,2.695300102,3.000000000,0.000000000,0.000000000,1.514000000,-0.001428938,0.002611488,0.009453268,0.999950844
1499671973.983810663,-1.015563130,-1.873776555,0.222775102,-0.005195748,-0.002907114,1.589695692,2.907999992,4.000000000,0.000000000,0.000000000,1.514000000,-0.001428938,0.002611488,0.009453268,0.999950844
1499671974.000061512,-1.015563130,-1.873776555,0.222775102,-0.005195748,-0.002907114,1.589695692,2.482000113,1.000000000,0.000000000,0.000000000,1.514000000,-0.001428938,0.002611488,0.009453268,0.999950844
1499671974.016252995,-1.015563130,-1.873776555,0.222775102,-0.005195748,-0.002907114,1.589695692,2.256599903,2.000000000,0.000000000,0.000000000,1.514000000,-0.001428938,0.002611488,0.009453268,0.999950844
1499671974.032011509,-1.015562057,-1.873777032,0.222773448,-0.005082027,-0.002850065,1.589690208,2.682300091,3.000000000,0.000000000,0.000000000,1.514000000,-0.001400960,0.002554357,0.009450376,0.999951126
1499671974.047784328,-1.015573978,-1.873793125,0.222754776,-0.005201413,-0.002865843,1.589632988,2.888999939,4.000000000,0.000000000,0.000000000,1.514000000,-0.001408359,0.002614081,0.009421904,0.999951199
1499671974.063812733,-1.015573978,-1.873793125,0.222754776,-0.005201413,-0.002865843,1.589632988,2.411999941,1.000000000,0.000000000,0.000000000,1.514000000,-0.001408359,0.002614081,0.009421904,0.999951199
1499671974.079996109,-1.015583992,-1.873758435,0.222792938,-0.005040820,-0.002949899,1.589723706,2.219599962,2.000000000,0.000000000,0.000000000,1.514000000,-0.001451026,0.002534250,0.009467246,0.999950956
