t, viconX, viconY, viconZ, viconXd, viconYd, viconZd, viconRo, viconPi, viconYa, px4X, px4Y, px4Z, px4Xd, px4Yd, px4Zd, px4Lidar, px4Ro, px4Pi, px4Ya, flowX, flowY, flowZ, flowPsr, uwbD, uwbAntId, uwbRspdrId, uwbRqstrId
1502109955.093111992,-1.608877540,0.990179300,0.213291913,-0.000023293,0.000018552,0.000014459,0.011310996,-0.007187151,1.588539839,1.410000000,1.790000000,0.100000000,0.000000000,0.000000000,-0.040000000,-0.024260077,0.031764992,-0.330565360,0.130000000,0.000000000,0.000000000,0.000000000,0.000000000,3.321399927,1.000000000,1.000000000,3.000000000
1502109955.118504286,-1.608877540,0.990179300,0.213291913,-0.000023293,0.000018552,0.000014459,0.011310996,-0.007187151,1.588539839,1.410000000,1.780000000,0.100000000,0.000000000,0.000000000,-0.040000000,-0.024260077,0.031764992,-0.330216294,0.140000000,0.000000000,0.000000000,0.000000000,0.000000000,2.696000099,1.000000000,1.000000000,2.000000000
1502109955.118612528,-1.608877540,0.990179300,0.213291913,-0.000023293,0.000018552,0.000014459,0.011310996,-0.007187151,1.588539839,1.410000000,1.780000000,0.100000000,0.000000000,0.000000000,-0.040000000,-0.024260077,0.031764992,-0.330216294,0.140000000,0.000000000,0.000000000,0.000000000,0.000000000,3.774399996,1.000000000,0.000000000,3.000000000
1502109955.159095764,-1.608892322,0.990183175,0.213279754,-0.000052678,0.000004635,-0.000003837,0.011334076,-0.007175205,1.588494897,1.400000000,1.770000000,0.110000000,0.000000000,0.000000000,-0.020000000,-0.024260077,0.031764992,-0.330565360,0.140000000,0.000000000,0.000000000,0.000000000,0.000000000,3.385400057,0.000000000,0.000000000,2.000000000
1502109955.159222603,-1.608892322,0.990183175,0.213279754,-0.000052678,0.000004635,-0.000003837,0.011334076,-0.007175205,1.588494897,1.400000000,1.770000000,0.110000000,0.000000000,0.000000000,-0.020000000,-0.024260077,0.031764992,-0.330565360,0.140000000,0.000000000,0.000000000,0.000000000,0.000000000,3.153700113,0.000000000,1.000000000,3.000000000
1502109955.184391260,-1.608899951,0.990200579,0.213296175,-0.000042562,0.000018858,-0.000009384,0.011321147,-0.007241114,1.588495970,1.410000000,1.770000000,0.120000000,0.000000000,0.000000000,-0.010000000,-0.024260077,0.031939525,-0.330565360,0.140000000,0.000000000,0.000000000,0.000000000,0.000000000,2.893399954,0.000000000,1.000000000,2.000000000
1502109955.184440136,-1.608899951,0.990200579,0.213296175,-0.000042562,0.000018858,-0.000009384,0.011321147,-0.007241114,1.588495970,1.410000000,1.770000000,0.120000000,0.000000000,0.000000000,-0.010000000,-0.024260077,0.031939525,-0.330565360,0.140000000,0.000000000,0.000000000,0.000000000,0.000000000,3.527699947,0.000000000,0.000000000,3.000000000
1502109955.209164858,-1.608932495,0.990173995,0.213311464,-0.000087863,0.000018204,0.000016772,0.011314023,-0.007233416,1.588511109,1.410000000,1.770000000,0.120000000,0.000000000,0.000000000,-0.020000000,-0.024260077,0.031939525,-0.330565360,0.120000000,0.000000000,0.000000000,0.000000000,0.000000000,3.072999954,1.000000000,0.000000000,2.000000000
1502109955.209197521,-1.608932495,0.990173995,0.213311464,-0.000087863,0.000018204,0.000016772,0.011314023,-0.007233416,1.588511109,1.410000000,1.770000000,0.120000000,0.000000000,0.000000000,-0.020000000,-0.024260077,0.031939525,-0.330565360,0.120000000,0.000000000,0.000000000,0.000000000,0.000000000,3.322400093,1.000000000,1.000000000,3.000000000
1502109955.234431744,-1.608932495,0.990173995,0.213311464,-0.000087863,0.000018204,0.000016772,0.011314023,-0.007233416,1.588511109,1.400000000,1.770000000,0.110000000,0.000000000,0.000000000,-0.030000000,-0.024434610,0.031764992,-0.329169097,0.090000000,0.000000000,0.000000000,0.000000000,0.000000000,3.776400089,1.000000000,0.000000000,3.000000000
1502109955.234471083,-1.608932495,0.990173995,0.213311464,-0.000087863,0.000018204,0.000016772,0.011314023,-0.007233416,1.588511109,1.400000000,1.770000000,0.110000000,0.000000000,0.000000000,-0.030000000,-0.024434610,0.031764992,-0.329169097,0.090000000,0.000000000,0.000000000,0.000000000,0.000000000,2.697000027,1.000000000,1.000000000,2.000000000
1502109955.275002956,-1.608887434,0.990190089,0.213280573,-0.000045041,0.000016788,0.000016085,0.011331858,-0.007154092,1.588495731,1.400000000,1.780000000,0.110000000,0.000000000,0.000000000,-0.030000000,-0.024434610,0.031764992,-0.329169097,0.080000000,0.000000000,0.000000000,0.000000000,0.000000000,3.381400108,0.000000000,0.000000000,2.000000000
1502109955.275234699,-1.608887434,0.990190089,0.213280573,-0.000045041,0.000016788,0.000016085,0.011331858,-0.007154092,1.588495731,1.400000000,1.780000000,0.110000000,0.000000000,0.000000000,-0.030000000,-0.024434610,0.031764992,-0.329169097,0.080000000,0.000000000,0.000000000,0.000000000,0.000000000,3.157700062,0.000000000,1.000000000,3.000000000
1502109955.300374985,-1.608886480,0.990173995,0.213302240,-0.000007278,0.000007701,0.000049601,0.011347486,-0.007128327,1.588450909,1.400000000,1.780000000,0.110000000,0.000000000,0.000000000,-0.030000000,-0.024434610,0.031764992,-0.329169097,0.130000000,0.000000000,0.000000000,0.000000000,0.000000000,2.905400038,0.000000000,1.000000000,2.000000000
1502109955.300552607,-1.608886480,0.990173995,0.213302240,-0.000007278,0.000007701,0.000049601,0.011347486,-0.007128327,1.588450909,1.400000000,1.780000000,0.110000000,0.000000000,0.000000000,-0.030000000,-0.024434610,0.031764992,-0.329169097,0.130000000,0.000000000,0.000000000,0.000000000,0.000000000,3.562700033,0.000000000,0.000000000,3.000000000
1502109955.325284004,-1.608886480,0.990173995,0.213302240,-0.000007278,0.000007701,0.000049601,0.011347486,-0.007128327,1.588450909,1.400000000,1.780000000,0.110000000,0.000000000,0.000000000,-0.030000000,-0.024434610,0.031764992,-0.329169097,0.140000000,0.000000000,0.000000000,0.000000000,0.000000000,3.076999903,1.000000000,0.000000000,2.000000000
1502109955.325404644,-1.608886480,0.990173995,0.213302240,-0.000007278,0.000007701,0.000049601,0.011347486,-0.007128327,1.588450909,1.400000000,1.780000000,0.110000000,0.000000000,0.000000000,-0.030000000,-0.024434610,0.031764992,-0.329169097,0.140000000,0.000000000,0.000000000,0.000000000,0.000000000,3.322400093,1.000000000,1.000000000,3.000000000
1502109955.350235224,-1.608933806,0.990177512,0.213317245,-0.000047720,0.000004703,0.000042276,0.011308322,-0.007291954,1.588611007,1.400000000,1.770000000,0.110000000,0.000000000,0.000000000,-0.030000000,-0.024434610,0.031764992,-0.328994564,0.140000000,0.000000000,0.000000000,0.000000000,0.000000000,2.700000048,1.000000000,1.000000000,2.000000000
1502109955.350444555,-1.608933806,0.990177512,0.213317245,-0.000047720,0.000004703,0.000042276,0.011308322,-0.007291954,1.588611007,1.400000000,1.770000000,0.110000000,0.000000000,0.000000000,-0.030000000,-0.024434610,0.031764992,-0.328994564,0.140000000,0.000000000,0.000000000,0.000000000,0.000000000,3.776400089,1.000000000,0.000000000,3.000000000
1502109955.391129971,-1.608908415,0.990203798,0.213280261,-0.000042634,0.000018211,0.000011616,0.011300136,-0.007219309,1.588544488,1.400000000,1.780000000,0.100000000,0.000000000,0.000000000,-0.040000000,-0.024434610,0.031764992,-0.328645498,0.140000000,0.000000000,0.000000000,0.000000000,0.000000000,3.371400118,0.000000000,0.000000000,2.000000000
1502109955.391157150,-1.608908415,0.990203798,0.213280261,-0.000042634,0.000018211,0.000011616,0.011300136,-0.007219309,1.588544488,1.400000000,1.780000000,0.100000000,0.000000000,0.000000000,-0.040000000,-0.024434610,0.031764992,-0.328645498,0.140000000,0.000000000,0.000000000,0.000000000,0.000000000,3.156699896,0.000000000,1.000000000,3.000000000
1502109955.416240454,-1.608909249,0.990191460,0.213272661,-0.000052556,0.000024222,-0.000010827,0.011302569,-0.007198620,1.588544965,1.400000000,1.770000000,0.100000000,0.000000000,0.000000000,-0.040000000,-0.024434610,0.031764992,-0.328645498,0.090000000,0.000000000,0.000000000,0.000000000,0.000000000,2.859400034,0.000000000,1.000000000,2.000000000
1502109955.416265249,-1.608909249,0.990191460,0.213272661,-0.000052556,0.000024222,-0.000010827,0.011302569,-0.007198620,1.588544965,1.400000000,1.770000000,0.100000000,0.000000000,0.000000000,-0.040000000,-0.024434610,0.031764992,-0.328645498,0.090000000,0.000000000,0.000000000,0.000000000,0.000000000,3.522700071,0.000000000,0.000000000,3.000000000
1502109955.441142559,-1.608909249,0.990191460,0.213272661,-0.000052556,0.000024222,-0.000010827,0.011302569,-0.007198620,1.588544965,1.400000000,1.780000000,0.100000000,0.000000000,0.000000000,-0.030000000,-0.024434610,0.031764992,-0.328470965,0.120000000,0.000000000,0.000000000,0.000000000,0.000000000,3.082999945,1.000000000,0.000000000,2.000000000
1502109955.441267252,-1.608909249,0.990191460,0.213272661,-0.000052556,0.000024222,-0.000010827,0.011302569,-0.007198620,1.588544965,1.400000000,1.780000000,0.100000000,0.000000000,0.000000000,-0.030000000,-0.024434610,0.031764992,-0.328470965,0.120000000,0.000000000,0.000000000,0.000000000,0.000000000,3.321399927,1.000000000,1.000000000,3.000000000
1502109955.466231823,-1.608883858,0.990154862,0.213261694,-0.000022977,-0.000028194,-0.000027783,0.011080605,-0.007206871,1.588433385,1.400000000,1.770000000,0.110000000,0.000000000,0.000000000,-0.030000000,-0.024434610,0.031939525,-0.328121899,0.140000000,0.000000000,0.000000000,0.000000000,0.000000000,2.697999954,1.000000000,1.000000000,2.000000000
1502109955.466397762,-1.608883858,0.990154862,0.213261694,-0.000022977,-0.000028194,-0.000027783,0.011080605,-0.007206871,1.588433385,1.400000000,1.770000000,0.110000000,0.000000000,0.000000000,-0.030000000,-0.024434610,0.031939525,-0.328121899,0.140000000,0.000000000,0.000000000,0.000000000,0.000000000,3.778399944,1.000000000,0.000000000,3.000000000
1502109955.507369518,-1.608921528,0.990193486,0.213308394,-0.000003827,-0.000006733,-0.000002332,0.011251155,-0.007258057,1.588552117,1.400000000,1.770000000,0.100000000,0.000000000,0.000000000,-0.030000000,-0.024434610,0.031764992,-0.327772834,0.090000000,0.000000000,0.000000000,0.000000000,0.000000000,3.381400108,0.000000000,0.000000000,2.000000000
1502109955.507519722,-1.608921528,0.990193486,0.213308394,-0.000003827,-0.000006733,-0.000002332,0.011251155,-0.007258057,1.588552117,1.400000000,1.770000000,0.100000000,0.000000000,0.000000000,-0.030000000,-0.024434610,0.031764992,-0.327772834,0.090000000,0.000000000,0.000000000,0.000000000,0.000000000,3.163700104,0.000000000,1.000000000,3.000000000
1502109955.532361984,-1.608921528,0.990193486,0.213308394,-0.000003827,-0.000006733,-0.000002332,0.011251155,-0.007258057,1.588552117,1.400000000,1.770000000,0.100000000,0.000000000,0.000000000,-0.030000000,-0.024434610,0.031764992,-0.327772834,0.120000000,0.000000000,0.000000000,0.000000000,0.000000000,2.894399881,0.000000000,1.000000000,2.000000000
1502109955.532771349,-1.608904839,0.990186274,0.213268802,-0.000006591,0.000013717,-0.000009142,0.011183538,-0.007144394,1.588507175,1.400000000,1.770000000,0.100000000,0.000000000,0.000000000,-0.030000000,-0.024434610,0.031764992,-0.327772834,0.120000000,0.000000000,0.000000000,0.000000000,0.000000000,3.487699986,0.000000000,0.000000000,3.000000000
1502109955.557126522,-1.608904839,0.990186274,0.213268802,-0.000006591,0.000013717,-0.000009142,0.011183538,-0.007144394,1.588507175,1.400000000,1.770000000,0.100000000,0.000000000,0.000000000,-0.030000000,-0.024434610,0.031590459,-0.327772834,0.180000000,0.000000000,0.000000000,0.000000000,0.000000000,3.069000006,1.000000000,0.000000000,2.000000000
1502109955.557433128,-1.608904839,0.990186274,0.213268802,-0.000006591,0.000013717,-0.000009142,0.011183538,-0.007144394,1.588507175,1.400000000,1.770000000,0.100000000,0.000000000,0.000000000,-0.030000000,-0.024434610,0.031590459,-0.327772834,0.180000000,0.000000000,0.000000000,0.000000000,0.000000000,3.316400051,1.000000000,1.000000000,3.000000000
1502109955.582824707,-1.608912826,0.990163863,0.213308960,-0.000025208,0.000001312,0.000002089,0.011284376,-0.007188323,1.588515043,1.400000000,1.760000000,0.110000000,0.000000000,0.000000000,-0.010000000,-0.024260077,0.031939525,-0.327423768,0.090000000,0.000000000,0.000000000,0.000000000,0.000000000,2.697999954,1.000000000,1.000000000,2.000000000
1502109955.582889318,-1.608912826,0.990163863,0.213308960,-0.000025208,0.000001312,0.000002089,0.011284376,-0.007188323,1.588515043,1.400000000,1.760000000,0.110000000,0.000000000,0.000000000,-0.010000000,-0.024260077,0.031939525,-0.327423768,0.090000000,0.000000000,0.000000000,0.000000000,0.000000000,3.774399996,1.000000000,0.000000000,3.000000000
1502109955.623334408,-1.608899713,0.990171075,0.213263631,-0.000000250,-0.000019488,-0.000048894,0.011359869,-0.007291268,1.588584781,1.400000000,1.760000000,0.110000000,0.000000000,0.000000000,-0.010000000,-0.024260077,0.031939525,-0.327423768,0.170000000,0.000000000,0.000000000,0.000000000,0.000000000,3.375400066,0.000000000,0.000000000,2.000000000
1502109955.623373985,-1.608899713,0.990171075,0.213263631,-0.000000250,-0.000019488,-0.000048894,0.011359869,-0.007291268,1.588584781,1.400000000,1.760000000,0.110000000,0.000000000,0.000000000,-0.010000000,-0.024260077,0.031939525,-0.327423768,0.170000000,0.000000000,0.000000000,0.000000000,0.000000000,3.156699896,0.000000000,1.000000000,3.000000000
1502109955.648263931,-1.608895540,0.990201116,0.213284075,0.000023769,0.000013895,-0.000019368,0.011278166,-0.007149598,1.588496685,1.400000000,1.760000000,0.110000000,0.000000000,0.000000000,-0.010000000,-0.024260077,0.031764992,-0.327423768,0.120000000,0.000000000,0.000000000,0.000000000,0.000000000,2.903399944,0.000000000,1.000000000,2.000000000
1502109955.648402929,-1.608895540,0.990201116,0.213284075,0.000023769,0.000013895,-0.000019368,0.011278166,-0.007149598,1.588496685,1.400000000,1.760000000,0.110000000,0.000000000,0.000000000,-0.010000000,-0.024260077,0.031764992,-0.327423768,0.120000000,0.000000000,0.000000000,0.000000000,0.000000000,3.522700071,0.000000000,0.000000000,3.000000000
1502109955.673239946,-1.608895540,0.990201116,0.213284075,0.000023769,0.000013895,-0.000019368,0.011278166,-0.007149598,1.588496685,1.400000000,1.760000000,0.110000000,0.000000000,0.000000000,-0.010000000,-0.024260077,0.031764992,-0.327423768,0.120000000,0.000000000,0.000000000,0.000000000,0.000000000,3.320400000,1.000000000,1.000000000,3.000000000
1502109955.674054623,-1.608895540,0.990201116,0.213284075,0.000023769,0.000013895,-0.000019368,0.011278166,-0.007149598,1.588496685,1.400000000,1.760000000,0.110000000,0.000000000,0.000000000,-0.010000000,-0.024260077,0.031764992,-0.327423768,0.120000000,0.000000000,0.000000000,0.000000000,0.000000000,3.114000082,1.000000000,0.000000000,2.000000000
1502109955.698203087,-1.608889818,0.990186214,0.213289574,0.000037558,-0.000004379,-0.000027522,0.011305877,-0.007198273,1.588534832,1.400000000,1.760000000,0.110000000,0.000000000,0.000000000,-0.010000000,-0.024260077,0.031764992,-0.327423768,0.170000000,0.000000000,0.000000000,0.000000000,0.000000000,2.690999985,1.000000000,1.000000000,2.000000000
1502109955.698326588,-1.608889818,0.990186214,0.213289574,0.000037558,-0.000004379,-0.000027522,0.011305877,-0.007198273,1.588534832,1.400000000,1.760000000,0.110000000,0.000000000,0.000000000,-0.010000000,-0.024260077,0.031764992,-0.327423768,0.170000000,0.000000000,0.000000000,0.000000000,0.000000000,3.778399944,1.000000000,0.000000000,3.000000000
1502109955.739107609,-1.608878255,0.990186036,0.213298604,0.000056472,0.000012428,-0.000010162,0.011320460,-0.007158076,1.588461876,1.400000000,1.750000000,0.120000000,0.000000000,0.000000000,-0.010000000,-0.024434610,0.031939525,-0.327249235,0.090000000,0.000000000,0.000000000,0.000000000,0.000000000,3.349400043,0.000000000,0.000000000,2.000000000
1502109955.739135742,-1.608878255,0.990186036,0.213298604,0.000056472,0.000012428,-0.000010162,0.011320460,-0.007158076,1.588461876,1.400000000,1.750000000,0.120000000,0.000000000,0.000000000,-0.010000000,-0.024434610,0.031939525,-0.327249235,0.090000000,0.000000000,0.000000000,0.000000000,0.000000000,3.158699989,0.000000000,1.000000000,3.000000000
1502109955.764251709,-1.608878255,0.990186036,0.213298604,0.000056472,0.000012428,-0.000010162,0.011320460,-0.007158076,1.588461876,1.400000000,1.750000000,0.120000000,0.000000000,0.000000000,-0.010000000,-0.024434610,0.031764992,-0.327249235,0.140000000,0.000000000,0.000000000,0.000000000,0.000000000,2.898400068,0.000000000,1.000000000,2.000000000
1502109955.764359713,-1.608878255,0.990186036,0.213298604,0.000056472,0.000012428,-0.000010162,0.011320460,-0.007158076,1.588461876,1.400000000,1.750000000,0.120000000,0.000000000,0.000000000,-0.010000000,-0.024434610,0.031764992,-0.327249235,0.140000000,0.000000000,0.000000000,0.000000000,0.000000000,3.526700020,0.000000000,0.000000000,3.000000000
1502109955.789378166,-1.608932376,0.990155041,0.213326424,-0.000009966,-0.000039426,0.000031021,0.011263336,-0.007199379,1.588493466,1.400000000,1.750000000,0.120000000,0.000000000,0.000000000,0.000000000,-0.024434610,0.031764992,-0.327249235,0.170000000,0.000000000,0.000000000,0.000000000,0.000000000,3.069000006,1.000000000,0.000000000,2.000000000
1502109955.789522171,-1.608932376,0.990155041,0.213326424,-0.000009966,-0.000039426,0.000031021,0.011263336,-0.007199379,1.588493466,1.400000000,1.750000000,0.120000000,0.000000000,0.000000000,0.000000000,-0.024434610,0.031764992,-0.327249235,0.170000000,0.000000000,0.000000000,0.000000000,0.000000000,3.322400093,1.000000000,1.000000000,3.000000000
1502109955.814353228,-1.608890057,0.990188777,0.213299885,0.000019341,-0.000015574,0.000009633,0.011359942,-0.007196346,1.588506222,1.410000000,1.750000000,0.120000000,0.000000000,0.000000000,0.000000000,-0.024434610,0.031939525,-0.326900169,0.180000000,0.000000000,0.000000000,0.000000000,0.000000000,2.693000078,1.000000000,1.000000000,2.000000000
1502109955.814476252,-1.608890057,0.990188777,0.213299885,0.000019341,-0.000015574,0.000009633,0.011359942,-0.007196346,1.588506222,1.410000000,1.750000000,0.120000000,0.000000000,0.000000000,0.000000000,-0.024434610,0.031939525,-0.326900169,0.180000000,0.000000000,0.000000000,0.000000000,0.000000000,3.780400038,1.000000000,0.000000000,3.000000000
1502109955.855203390,-1.608906627,0.990179420,0.213257372,0.000028856,0.000001998,-0.000024898,0.011202834,-0.007223739,1.588501573,1.400000000,1.750000000,0.120000000,0.000000000,0.000000000,-0.010000000,-0.024434610,0.031764992,-0.326376570,0.140000000,0.000000000,0.000000000,0.000000000,0.000000000,3.414400101,0.000000000,0.000000000,2.000000000
1502109955.855598211,-1.608906627,0.990179420,0.213257372,0.000028856,0.000001998,-0.000024898,0.011202834,-0.007223739,1.588501573,1.400000000,1.750000000,0.120000000,0.000000000,0.000000000,-0.010000000,-0.024434610,0.031764992,-0.326376570,0.140000000,0.000000000,0.000000000,0.000000000,0.000000000,3.154700041,0.000000000,1.000000000,3.000000000
1502109955.880406857,-1.608867764,0.990164697,0.213248536,0.000054616,-0.000015696,-0.000062527,0.011364982,-0.007280171,1.588505030,1.400000000,1.750000000,0.120000000,0.000000000,0.000000000,-0.010000000,-0.024434610,0.031764992,-0.326376570,0.140000000,0.000000000,0.000000000,0.000000000,0.000000000,2.898400068,0.000000000,1.000000000,2.000000000
1502109955.880528927,-1.608867764,0.990164697,0.213248536,0.000054616,-0.000015696,-0.000062527,0.011364982,-0.007280171,1.588505030,1.400000000,1.750000000,0.120000000,0.000000000,0.000000000,-0.010000000,-0.024434610,0.031764992,-0.326376570,0.140000000,0.000000000,0.000000000,0.000000000,0.000000000,3.527699947,0.000000000,0.000000000,3.000000000
1502109955.905439138,-1.608915687,0.990199745,0.213282526,0.000023228,0.000007783,-0.000055548,0.011230824,-0.007212664,1.588546038,1.400000000,1.760000000,0.110000000,0.000000000,0.000000000,-0.020000000,-0.024609142,0.031590459,-0.324980307,0.080000000,0.000000000,0.000000000,0.000000000,0.000000000,3.320400000,1.000000000,1.000000000,3.000000000
1502109955.905581236,-1.608915687,0.990199745,0.213282526,0.000023228,0.000007783,-0.000055548,0.011230824,-0.007212664,1.588546038,1.400000000,1.760000000,0.110000000,0.000000000,0.000000000,-0.020000000,-0.024609142,0.031590459,-0.324980307,0.080000000,0.000000000,0.000000000,0.000000000,0.000000000,3.081000090,1.000000000,0.000000000,2.000000000
1502109955.931059122,-1.608887553,0.990174353,0.213274941,0.000022954,-0.000015574,-0.000076984,0.011206306,-0.007136333,1.588433623,1.390000000,1.760000000,0.110000000,0.000000000,0.000000000,-0.030000000,-0.024609142,0.031590459,-0.324805774,0.170000000,0.000000000,0.000000000,0.000000000,0.000000000,2.694000006,1.000000000,1.000000000,2.000000000
1502109955.931201458,-1.608887553,0.990174353,0.213274941,0.000022954,-0.000015574,-0.000076984,0.011206306,-0.007136333,1.588433623,1.390000000,1.760000000,0.110000000,0.000000000,0.000000000,-0.030000000,-0.024609142,0.031590459,-0.324805774,0.170000000,0.000000000,0.000000000,0.000000000,0.000000000,3.780400038,1.000000000,0.000000000,3.000000000
1502109955.971166849,-1.608893275,0.990166187,0.213269100,0.000017123,-0.000047232,-0.000053929,0.011237330,-0.007123081,1.588499665,1.390000000,1.760000000,0.110000000,0.000000000,0.000000000,-0.020000000,-0.024609142,0.031590459,-0.324805774,0.180000000,0.000000000,0.000000000,0.000000000,0.000000000,3.377399921,0.000000000,0.000000000,2.000000000
1502109955.971212387,-1.608893275,0.990166187,0.213269100,0.000017123,-0.000047232,-0.000053929,0.011237330,-0.007123081,1.588499665,1.390000000,1.760000000,0.110000000,0.000000000,0.000000000,-0.020000000,-0.024609142,0.031590459,-0.324805774,0.180000000,0.000000000,0.000000000,0.000000000,0.000000000,3.155699968,0.000000000,1.000000000,3.000000000
1502109955.996273279,-1.608893275,0.990166187,0.213269100,0.000017123,-0.000047232,-0.000053929,0.011237330,-0.007123081,1.588499665,1.390000000,1.760000000,0.110000000,0.000000000,0.000000000,-0.020000000,-0.024609142,0.031590459,-0.324805774,0.180000000,0.000000000,0.000000000,0.000000000,0.000000000,2.899399996,0.000000000,1.000000000,2.000000000
